state_norm,district,month,demo_age_5_17,demo_age_17_
telangana,suryapet,March 2025,578,5294
telangana,vikarabad,March 2025,1011,3576
telangana,wanaparthy,March 2025,1151,5362
telangana,warangal,March 2025,1400,4982
telangana,yadadri bhuvanagiri,March 2025,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,March 2025,0,0
the dadra and nagar haveli and daman and diu,daman,March 2025,0,0
the dadra and nagar haveli and daman and diu,diu,March 2025,0,0
tripura,dhalai,March 2025,228,3409
tripura,gomati,March 2025,428,3433
tripura,khowai,March 2025,58,825
tripura,north tripura,March 2025,339,3878
tripura,sepahijala,March 2025,201,3875
tripura,south tripura,March 2025,551,9691
tripura,unakoti,March 2025,170,654
tripura,west tripura,March 2025,677,11859
uttar pradesh,agra,March 2025,3075,31323
uttar pradesh,aligarh,March 2025,3209,43493
uttar pradesh,ambedkar nagar,March 2025,1731,19088
uttar pradesh,amethi,March 2025,1407,20455
uttar pradesh,amroha,March 2025,1126,18090
uttar pradesh,auraiya,March 2025,1351,15779
uttar pradesh,ayodhya,March 2025,498,4660
uttar pradesh,azamgarh,March 2025,3951,43297
uttar pradesh,baghpat,March 2025,1142,12118
uttar pradesh,bahraich,March 2025,1873,28463
uttar pradesh,ballia,March 2025,2357,25254
uttar pradesh,balrampur,March 2025,1246,21182
uttar pradesh,banda,March 2025,773,16638
uttar pradesh,bara banki,March 2025,1517,27371
uttar pradesh,bareilly,March 2025,3507,43031
uttar pradesh,basti,March 2025,1761,22039
uttar pradesh,bhadohi,March 2025,582,5527
uttar pradesh,bijnor,March 2025,2491,32448
uttar pradesh,budaun,March 2025,3400,53606
uttar pradesh,bulandshahr,March 2025,3371,34208
uttar pradesh,chandauli,March 2025,2398,25276
uttar pradesh,chitrakoot,March 2025,761,14521
uttar pradesh,deoria,March 2025,2215,25099
uttar pradesh,etah,March 2025,874,13275
uttar pradesh,etawah,March 2025,1007,11345
uttar pradesh,farrukhabad,March 2025,1094,16456
uttar pradesh,fatehpur,March 2025,1821,32439
uttar pradesh,firozabad,March 2025,1230,19481
uttar pradesh,gautam buddha nagar,March 2025,2558,21789
uttar pradesh,ghaziabad,March 2025,4532,48594
uttar pradesh,ghazipur,March 2025,4225,38708
uttar pradesh,gonda,March 2025,2309,40506
uttar pradesh,gorakhpur,March 2025,4752,44058
uttar pradesh,hamirpur,March 2025,514,10597
uttar pradesh,hapur,March 2025,685,7609
uttar pradesh,hardoi,March 2025,2141,39153
uttar pradesh,hathras,March 2025,1280,16626
uttar pradesh,jalaun,March 2025,736,16339
uttar pradesh,jaunpur,March 2025,3692,41667
uttar pradesh,jhansi,March 2025,1181,19456
uttar pradesh,kannauj,March 2025,1242,15118
uttar pradesh,kanpur dehat,March 2025,1569,23952
uttar pradesh,kanpur nagar,March 2025,2609,34198
uttar pradesh,kasganj,March 2025,678,9513
uttar pradesh,kaushambi,March 2025,1844,22196
uttar pradesh,kheri,March 2025,2781,61663
uttar pradesh,kushinagar,March 2025,5081,51097
uttar pradesh,lalitpur,March 2025,1009,14542
uttar pradesh,lucknow,March 2025,3206,35781
uttar pradesh,mahoba,March 2025,326,6632
uttar pradesh,mahrajganj,March 2025,2613,34402
uttar pradesh,mainpuri,March 2025,1453,21141
uttar pradesh,mathura,March 2025,2743,33126
uttar pradesh,mau,March 2025,2064,21144
uttar pradesh,meerut,March 2025,2831,39033
uttar pradesh,mirzapur,March 2025,1397,19969
uttar pradesh,moradabad,March 2025,2088,25403
uttar pradesh,muzaffarnagar,March 2025,2290,25940
uttar pradesh,pilibhit,March 2025,2086,30504
uttar pradesh,pratapgarh,March 2025,2030,29300
uttar pradesh,prayagraj,March 2025,875,7858
uttar pradesh,rae bareli,March 2025,2304,31162
uttar pradesh,rampur,March 2025,1831,21967
uttar pradesh,saharanpur,March 2025,2099,27065
uttar pradesh,sambhal,March 2025,1659,30002
uttar pradesh,sant kabir nagar,March 2025,2229,27700
uttar pradesh,shahjahanpur,March 2025,1569,23283
uttar pradesh,shamli,March 2025,1257,13567
uttar pradesh,shrawasti,March 2025,1216,22076
uttar pradesh,siddharthnagar,March 2025,1645,20326
uttar pradesh,sitapur,March 2025,2895,52320
uttar pradesh,sonbhadra,March 2025,1435,21632
uttar pradesh,sultanpur,March 2025,1453,17113
uttar pradesh,unnao,March 2025,1779,33548
uttar pradesh,varanasi,March 2025,4331,41140
uttarakhand,almora,March 2025,458,3786
uttarakhand,bageshwar,March 2025,271,2070
uttarakhand,chamoli,March 2025,338,4127
uttarakhand,champawat,March 2025,338,2926
uttarakhand,dehradun,March 2025,1561,14983
uttarakhand,haridwar,March 2025,1765,15728
uttarakhand,nainital,March 2025,720,5685
uttarakhand,pauri garhwal,March 2025,214,2593
uttarakhand,pithoragarh,March 2025,340,3760
uttarakhand,rudraprayag,March 2025,302,2870
uttarakhand,tehri garhwal,March 2025,704,6122
uttarakhand,udham singh nagar,March 2025,2908,23187
uttarakhand,uttarkashi,March 2025,189,2004
west bengal,alipurduar,March 2025,207,1965
west bengal,bankura,March 2025,1471,19145
west bengal,birbhum,March 2025,1816,22615
west bengal,cooch behar,March 2025,1117,14568
west bengal,dakshin dinajpur,March 2025,778,12070
west bengal,darjeeling,March 2025,548,9625
west bengal,hooghly,March 2025,1658,30729
west bengal,howrah,March 2025,1183,21714
west bengal,jalpaiguri,March 2025,883,19730
west bengal,jhargram,March 2025,243,1940
west bengal,kalimpong,March 2025,46,312
west bengal,kolkata,March 2025,701,19799
west bengal,malda,March 2025,2616,29728
west bengal,murshidabad,March 2025,3555,44606
west bengal,nadia,March 2025,1540,30006
west bengal,north parganas,March 2025,3445,59814
west bengal,paschim bardhaman,March 2025,428,4171
west bengal,paschim medinipur,March 2025,2036,27216
west bengal,purba bardhaman,March 2025,998,8127
west bengal,purba medinipur,March 2025,2240,22512
west bengal,purulia,March 2025,1466,18944
west bengal,south parganas,March 2025,4037,63176
west bengal,uttar dinajpur,March 2025,1488,22897
andaman and nicobar islands,nicobars,April 2025,0,0
andaman and nicobar islands,north and middle andaman,April 2025,0,0
andaman and nicobar islands,south andamans,April 2025,0,0
andhra pradesh,alluri sitharama raju,April 2025,0,0
andhra pradesh,anakapalli,April 2025,0,0
andhra pradesh,ananthapuramu,April 2025,440,1864
andhra pradesh,annamayya,April 2025,314,1706
andhra pradesh,bapatla,April 2025,0,0
andhra pradesh,chittoor,April 2025,225,1103
andhra pradesh,dr b r ambedkar konaseema,April 2025,0,0
andhra pradesh,east godavari,April 2025,380,3330
andhra pradesh,eluru,April 2025,0,0
andhra pradesh,guntur,April 2025,768,6552
andhra pradesh,kakinada,April 2025,0,0
andhra pradesh,krishna,April 2025,126,970
andhra pradesh,kurnool,April 2025,1814,10590
andhra pradesh,nandyal,April 2025,84,474
andhra pradesh,ntr,April 2025,0,0
andhra pradesh,palnadu,April 2025,0,0
andhra pradesh,parvathipuram manyam,April 2025,0,0
andhra pradesh,prakasam,April 2025,0,0
andhra pradesh,sri potti sriramulu nellore,April 2025,0,0
andhra pradesh,sri sathya sai,April 2025,138,388
andhra pradesh,srikakulam,April 2025,596,2583
andhra pradesh,tirupati,April 2025,0,0
andhra pradesh,visakhapatnam,April 2025,1034,7788
andhra pradesh,vizianagaram,April 2025,0,0
andhra pradesh,west godavari,April 2025,434,2982
andhra pradesh,y s r kadapa,April 2025,0,0
arunachal pradesh,anjaw,April 2025,0,0
arunachal pradesh,bichom,April 2025,0,0
arunachal pradesh,changlang,April 2025,0,0
arunachal pradesh,dibang valley,April 2025,0,0
arunachal pradesh,east kameng,April 2025,0,0
arunachal pradesh,east siang,April 2025,0,0
arunachal pradesh,kamle,April 2025,0,0
arunachal pradesh,keyi panyor,April 2025,0,0
arunachal pradesh,kra daadi,April 2025,0,0
arunachal pradesh,kurung kumey,April 2025,0,0
arunachal pradesh,leparada,April 2025,0,0
arunachal pradesh,lohit,April 2025,0,0
arunachal pradesh,longding,April 2025,0,0
arunachal pradesh,lower dibang valley,April 2025,0,0
arunachal pradesh,lower siang,April 2025,0,0
arunachal pradesh,lower subansiri,April 2025,0,0
arunachal pradesh,namsai,April 2025,0,0
arunachal pradesh,pakke kessang,April 2025,0,0
arunachal pradesh,papum pare,April 2025,0,0
arunachal pradesh,shi yomi,April 2025,0,0
arunachal pradesh,siang,April 2025,0,0
arunachal pradesh,tawang,April 2025,0,0
arunachal pradesh,tirap,April 2025,0,0
arunachal pradesh,upper siang,April 2025,0,0
arunachal pradesh,upper subansiri,April 2025,0,0
arunachal pradesh,west kameng,April 2025,0,0
arunachal pradesh,west siang,April 2025,0,0
assam,bajali,April 2025,0,0
assam,baksa,April 2025,0,0
assam,barpeta,April 2025,0,0
assam,biswanath,April 2025,0,0
assam,bongaigaon,April 2025,348,4007
assam,cachar,April 2025,0,0
assam,charaideo,April 2025,0,0
assam,chirang,April 2025,0,0
assam,darrang,April 2025,0,0
assam,dhemaji,April 2025,0,0
assam,dhubri,April 2025,0,0
assam,dibrugarh,April 2025,0,0
assam,dima hasao,April 2025,0,0
assam,goalpara,April 2025,0,0
assam,golaghat,April 2025,0,0
assam,hailakandi,April 2025,0,0
assam,hojai,April 2025,0,0
assam,jorhat,April 2025,0,0
assam,kamrup,April 2025,0,0
assam,kamrup metro,April 2025,0,0
assam,karbi anglong,April 2025,0,0
assam,kokrajhar,April 2025,0,0
assam,lakhimpur,April 2025,0,0
assam,majuli,April 2025,0,0
assam,marigaon,April 2025,0,0
assam,nagaon,April 2025,0,0
assam,nalbari,April 2025,0,0
assam,sivasagar,April 2025,0,0
assam,sonitpur,April 2025,0,0
assam,south salmara mancachar,April 2025,0,0
assam,sribhumi,April 2025,0,0
assam,tamulpur,April 2025,0,0
assam,tinsukia,April 2025,0,0
assam,udalguri,April 2025,0,0
assam,west karbi anglong,April 2025,0,0
bihar,araria,April 2025,0,0
bihar,arwal,April 2025,0,0
bihar,aurangabad,April 2025,0,0
bihar,banka,April 2025,0,0
bihar,begusarai,April 2025,0,0
bihar,bhagalpur,April 2025,930,4372
bihar,bhojpur,April 2025,0,0
bihar,buxar,April 2025,0,0
bihar,darbhanga,April 2025,0,0
bihar,gaya,April 2025,0,0
bihar,gopalganj,April 2025,0,0
bihar,jamui,April 2025,0,0
bihar,jehanabad,April 2025,0,0
bihar,kaimur bhabua,April 2025,0,0
bihar,katihar,April 2025,1274,8724
bihar,khagaria,April 2025,0,0
bihar,kishanganj,April 2025,0,0
bihar,lakhisarai,April 2025,0,0
bihar,madhepura,April 2025,0,0
bihar,madhubani,April 2025,0,0
bihar,munger,April 2025,0,0
bihar,muzaffarpur,April 2025,0,0
bihar,nalanda,April 2025,0,0
bihar,nawada,April 2025,0,0
bihar,pashchim champaran,April 2025,0,0
bihar,patna,April 2025,0,0
bihar,purbi champaran,April 2025,0,0
bihar,purnia,April 2025,0,0
bihar,rohtas,April 2025,0,0
bihar,saharsa,April 2025,0,0
bihar,samastipur,April 2025,0,0
bihar,saran,April 2025,0,0
bihar,sheikhpura,April 2025,0,0
bihar,sheohar,April 2025,0,0
bihar,sitamarhi,April 2025,0,0
bihar,siwan,April 2025,0,0
bihar,supaul,April 2025,0,0
bihar,vaishali,April 2025,0,0
chandigarh,chandigarh,April 2025,3917,10968
chhattisgarh,balod,April 2025,230,1209
chhattisgarh,balodabazar bhatapara,April 2025,0,0
chhattisgarh,balrampur ramanujganj,April 2025,0,0
chhattisgarh,bastar,April 2025,400,3246
chhattisgarh,bemetara,April 2025,270,3214
chhattisgarh,bijapur,April 2025,0,0
chhattisgarh,bilaspur,April 2025,416,5016
chhattisgarh,dakshin bastar dantewada,April 2025,0,0
chhattisgarh,dhamtari,April 2025,0,0
chhattisgarh,durg,April 2025,1119,4996
chhattisgarh,gariyaband,April 2025,0,0
chhattisgarh,gaurela pendra marwahi,April 2025,0,0
chhattisgarh,janjgir champa,April 2025,280,3518
chhattisgarh,jashpur,April 2025,160,707
chhattisgarh,kabeerdham,April 2025,0,0
chhattisgarh,khairagarh chhuikhadan gandai,April 2025,0,0
chhattisgarh,kondagaon,April 2025,0,0
chhattisgarh,korba,April 2025,250,3620
chhattisgarh,korea,April 2025,0,0
chhattisgarh,mahasamund,April 2025,235,3724
chhattisgarh,manendragarh chirmiri bharatpur m c b,April 2025,0,0
chhattisgarh,mohla manpur ambagarh chouki,April 2025,0,0
chhattisgarh,mungeli,April 2025,0,0
chhattisgarh,narayanpur,April 2025,0,0
chhattisgarh,raigarh,April 2025,334,2756
chhattisgarh,raipur,April 2025,933,9415
chhattisgarh,rajnandgaon,April 2025,510,5232
chhattisgarh,sakti,April 2025,0,0
chhattisgarh,sarangarh bilaigarh,April 2025,0,0
chhattisgarh,sukma,April 2025,0,0
chhattisgarh,surajpur,April 2025,0,0
chhattisgarh,surguja,April 2025,833,7328
chhattisgarh,uttar bastar kanker,April 2025,0,0
delhi,central,April 2025,0,0
delhi,east,April 2025,0,0
delhi,new delhi,April 2025,0,0
delhi,north,April 2025,0,0
delhi,north east,April 2025,0,0
delhi,north west,April 2025,0,0
delhi,shahdara,April 2025,1027,3864
delhi,south,April 2025,0,0
delhi,south east,April 2025,0,0
delhi,south west,April 2025,0,0
delhi,west,April 2025,0,0
goa,north goa,April 2025,0,0
goa,south goa,April 2025,0,0
gujarat,ahmedabad,April 2025,2269,19402
gujarat,amreli,April 2025,0,0
gujarat,anand,April 2025,0,0
gujarat,arvalli,April 2025,0,0
gujarat,banas kantha,April 2025,0,0
gujarat,bharuch,April 2025,0,0
gujarat,bhavnagar,April 2025,0,0
gujarat,botad,April 2025,0,0
gujarat,chhotaudepur,April 2025,0,0
gujarat,dahod,April 2025,0,0
gujarat,dangs,April 2025,0,0
gujarat,devbhumi dwarka,April 2025,0,0
gujarat,gandhinagar,April 2025,512,4636
gujarat,gir somnath,April 2025,0,0
gujarat,jamnagar,April 2025,0,0
gujarat,junagadh,April 2025,0,0
gujarat,kachchh,April 2025,818,4824
gujarat,kheda,April 2025,0,0
gujarat,mahesana,April 2025,310,1636
gujarat,mahisagar,April 2025,0,0
gujarat,morbi,April 2025,352,2174
gujarat,narmada,April 2025,82,370
gujarat,navsari,April 2025,0,0
gujarat,panch mahals,April 2025,0,0
gujarat,patan,April 2025,0,0
gujarat,porbandar,April 2025,0,0
gujarat,rajkot,April 2025,584,8057
gujarat,sabar kantha,April 2025,0,0
gujarat,surat,April 2025,2286,23666
gujarat,surendranagar,April 2025,0,0
gujarat,tapi,April 2025,0,0
gujarat,vadodara,April 2025,0,0
gujarat,valsad,April 2025,168,464
gujarat,vav tharad,April 2025,0,0
haryana,ambala,April 2025,470,2668
haryana,bhiwani,April 2025,439,2407
haryana,charkhi dadri,April 2025,0,0
haryana,faridabad,April 2025,3062,16457
haryana,fatehabad,April 2025,171,1188
haryana,gurugram,April 2025,0,0
haryana,hisar,April 2025,664,4564
haryana,jhajjar,April 2025,469,2115
haryana,jind,April 2025,634,3782
haryana,kaithal,April 2025,1160,6602
haryana,karnal,April 2025,320,2094
haryana,kurukshetra,April 2025,432,2834
haryana,mahendragarh,April 2025,347,2148
haryana,nuh,April 2025,0,0
haryana,palwal,April 2025,160,1302
haryana,panchkula,April 2025,792,2424
haryana,panipat,April 2025,2078,12268
haryana,rewari,April 2025,1084,5710
haryana,rohtak,April 2025,617,2777
haryana,sirsa,April 2025,624,4337
haryana,sonipat,April 2025,1942,10449
haryana,yamunanagar,April 2025,0,0
himachal pradesh,bilaspur,April 2025,58,392
himachal pradesh,chamba,April 2025,0,0
himachal pradesh,hamirpur,April 2025,28,348
himachal pradesh,kangra,April 2025,0,0
himachal pradesh,kinnaur,April 2025,0,0
himachal pradesh,kullu,April 2025,0,0
himachal pradesh,lahaul and spiti,April 2025,0,0
himachal pradesh,mandi,April 2025,0,0
himachal pradesh,shimla,April 2025,0,0
himachal pradesh,sirmaur,April 2025,130,253
himachal pradesh,solan,April 2025,0,0
himachal pradesh,una,April 2025,108,541
jammu and kashmir,anantnag,April 2025,571,3034
jammu and kashmir,bandipora,April 2025,380,2828
jammu and kashmir,baramulla,April 2025,750,5230
jammu and kashmir,budgam,April 2025,1209,2512
jammu and kashmir,doda,April 2025,124,958
jammu and kashmir,ganderbal,April 2025,160,928
jammu and kashmir,jammu,April 2025,154,1214
jammu and kashmir,kathua,April 2025,312,2136
jammu and kashmir,kishtwar,April 2025,178,632
jammu and kashmir,kulgam,April 2025,523,2358
jammu and kashmir,kupwara,April 2025,1782,8166
jammu and kashmir,poonch,April 2025,0,0
jammu and kashmir,pulwama,April 2025,244,1343
jammu and kashmir,rajouri,April 2025,166,852
jammu and kashmir,ramban,April 2025,288,962
jammu and kashmir,reasi,April 2025,0,0
jammu and kashmir,samba,April 2025,52,258
jammu and kashmir,shopian,April 2025,0,0
jammu and kashmir,srinagar,April 2025,138,1214
jammu and kashmir,udhampur,April 2025,214,1980
jharkhand,bokaro,April 2025,0,0
jharkhand,chatra,April 2025,0,0
jharkhand,deoghar,April 2025,0,0
jharkhand,dhanbad,April 2025,0,0
jharkhand,dumka,April 2025,0,0
jharkhand,east singhbum,April 2025,0,0
jharkhand,garhwa,April 2025,0,0
jharkhand,giridih,April 2025,0,0
jharkhand,godda,April 2025,0,0
jharkhand,gumla,April 2025,0,0
jharkhand,hazaribagh,April 2025,0,0
jharkhand,jamtara,April 2025,0,0
jharkhand,khunti,April 2025,0,0
jharkhand,koderma,April 2025,0,0
jharkhand,latehar,April 2025,0,0
jharkhand,lohardaga,April 2025,0,0
jharkhand,pakur,April 2025,0,0
jharkhand,palamu,April 2025,0,0
jharkhand,ramgarh,April 2025,0,0
jharkhand,ranchi,April 2025,606,5520
jharkhand,sahebganj,April 2025,0,0
jharkhand,saraikela kharsawan,April 2025,0,0
jharkhand,simdega,April 2025,0,0
jharkhand,west singhbhum,April 2025,0,0
karnataka,bagalkote,April 2025,567,1485
karnataka,ballari,April 2025,116,557
karnataka,belagavi,April 2025,165,694
karnataka,bengaluru rural,April 2025,0,0
karnataka,bengaluru south,April 2025,0,0
karnataka,bengaluru urban,April 2025,0,0
karnataka,bidar,April 2025,0,0
karnataka,chamarajanagar,April 2025,0,0
karnataka,chikkaballapura,April 2025,614,4058
karnataka,chikkamagaluru,April 2025,0,0
karnataka,chitradurga,April 2025,219,1323
karnataka,dakshina kannada,April 2025,212,648
karnataka,davanagere,April 2025,198,1020
karnataka,dharwad,April 2025,1240,4056
karnataka,gadag,April 2025,0,0
karnataka,hassan,April 2025,228,1326
karnataka,haveri,April 2025,437,1881
karnataka,kalaburagi,April 2025,597,2029
karnataka,kodagu,April 2025,0,0
karnataka,kolar,April 2025,382,2226
karnataka,koppal,April 2025,388,1880
karnataka,mandya,April 2025,28,282
karnataka,mysuru,April 2025,507,3128
karnataka,raichur,April 2025,124,1066
karnataka,shivamogga,April 2025,118,584
karnataka,tumakuru,April 2025,331,1465
karnataka,udupi,April 2025,0,0
karnataka,uttara kannada,April 2025,0,0
karnataka,vijayanagara,April 2025,0,0
karnataka,vijayapura,April 2025,0,0
karnataka,yadgir,April 2025,374,866
kerala,alappuzha,April 2025,0,0
kerala,ernakulam,April 2025,0,0
kerala,idukki,April 2025,0,0
kerala,kannur,April 2025,0,0
kerala,kasaragod,April 2025,0,0
kerala,kollam,April 2025,0,0
kerala,kottayam,April 2025,0,0
kerala,kozhikode,April 2025,0,0
kerala,malappuram,April 2025,0,0
kerala,palakkad,April 2025,0,0
kerala,pathanamthitta,April 2025,0,0
kerala,thiruvananthapuram,April 2025,0,0
kerala,thrissur,April 2025,0,0
kerala,wayanad,April 2025,0,0
ladakh,kargil,April 2025,0,0
ladakh,leh ladakh,April 2025,0,0
lakshadweep,lakshadweep district,April 2025,0,0
madhya pradesh,agar malwa,April 2025,0,0
madhya pradesh,alirajpur,April 2025,0,0
madhya pradesh,anuppur,April 2025,695,3094
madhya pradesh,ashoknagar,April 2025,744,4620
madhya pradesh,balaghat,April 2025,1622,5319
madhya pradesh,barwani,April 2025,1344,9018
madhya pradesh,betul,April 2025,726,2602
madhya pradesh,bhind,April 2025,0,0
madhya pradesh,bhopal,April 2025,1269,9365
madhya pradesh,burhanpur,April 2025,0,0
madhya pradesh,chhatarpur,April 2025,510,2342
madhya pradesh,chhindwara,April 2025,2353,6995
madhya pradesh,damoh,April 2025,540,3880
madhya pradesh,datia,April 2025,0,0
madhya pradesh,dewas,April 2025,236,2462
