state_norm,district,month,age_0_5,age_5_17,age_18_greater
telangana,hanumakonda,March 2025,0,0,0
telangana,hyderabad,March 2025,0,0,0
telangana,jagitial,March 2025,0,0,0
telangana,jangoan,March 2025,0,0,0
telangana,jayashankar bhupalapally,March 2025,0,0,0
telangana,jogulamba gadwal,March 2025,0,0,0
telangana,kamareddy,March 2025,0,0,0
telangana,karimnagar,March 2025,0,0,0
telangana,khammam,March 2025,0,0,0
telangana,kumuram bheem asifabad,March 2025,0,0,0
telangana,mahabubabad,March 2025,0,0,0
telangana,mahabubnagar,March 2025,0,0,0
telangana,mancherial,March 2025,0,0,0
telangana,medak,March 2025,0,0,0
telangana,medchal malkajgiri,March 2025,0,0,0
telangana,mulugu,March 2025,0,0,0
telangana,nagarkurnool,March 2025,0,0,0
telangana,nalgonda,March 2025,0,0,0
telangana,narayanpet,March 2025,0,0,0
telangana,nirmal,March 2025,0,0,0
telangana,nizamabad,March 2025,0,0,0
telangana,peddapalli,March 2025,0,0,0
telangana,rajanna sircilla,March 2025,0,0,0
telangana,ranga reddy,March 2025,0,0,0
telangana,sangareddy,March 2025,0,0,0
telangana,siddipet,March 2025,0,0,0
telangana,suryapet,March 2025,0,0,0
telangana,vikarabad,March 2025,0,0,0
telangana,wanaparthy,March 2025,0,0,0
telangana,warangal,March 2025,0,0,0
telangana,yadadri bhuvanagiri,March 2025,0,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,March 2025,0,0,0
the dadra and nagar haveli and daman and diu,daman,March 2025,0,0,0
the dadra and nagar haveli and daman and diu,diu,March 2025,0,0,0
tripura,dhalai,March 2025,0,0,0
tripura,gomati,March 2025,0,0,0
tripura,khowai,March 2025,0,0,0
tripura,north tripura,March 2025,0,0,0
tripura,sepahijala,March 2025,0,0,0
tripura,south tripura,March 2025,0,0,0
tripura,unakoti,March 2025,0,0,0
tripura,west tripura,March 2025,0,0,0
uttar pradesh,agra,March 2025,280,494,132
uttar pradesh,aligarh,March 2025,226,353,44
uttar pradesh,ambedkar nagar,March 2025,0,0,0
uttar pradesh,amethi,March 2025,0,0,0
uttar pradesh,amroha,March 2025,0,0,0
uttar pradesh,auraiya,March 2025,0,0,0
uttar pradesh,ayodhya,March 2025,0,0,0
uttar pradesh,azamgarh,March 2025,0,0,0
uttar pradesh,baghpat,March 2025,0,0,0
uttar pradesh,bahraich,March 2025,69,241,61
uttar pradesh,ballia,March 2025,0,0,0
uttar pradesh,balrampur,March 2025,0,0,0
uttar pradesh,banda,March 2025,31,24,11
uttar pradesh,bara banki,March 2025,0,0,0
uttar pradesh,bareilly,March 2025,0,0,0
uttar pradesh,basti,March 2025,0,0,0
uttar pradesh,bhadohi,March 2025,0,0,0
uttar pradesh,bijnor,March 2025,0,0,0
uttar pradesh,budaun,March 2025,0,0,0
uttar pradesh,bulandshahr,March 2025,19,32,10
uttar pradesh,chandauli,March 2025,0,0,0
uttar pradesh,chitrakoot,March 2025,0,0,0
uttar pradesh,deoria,March 2025,0,0,0
uttar pradesh,etah,March 2025,0,0,0
uttar pradesh,etawah,March 2025,0,0,0
uttar pradesh,farrukhabad,March 2025,0,0,0
uttar pradesh,fatehpur,March 2025,0,0,0
uttar pradesh,firozabad,March 2025,93,77,21
uttar pradesh,gautam buddha nagar,March 2025,175,636,72
uttar pradesh,ghaziabad,March 2025,129,471,89
uttar pradesh,ghazipur,March 2025,0,0,0
uttar pradesh,gonda,March 2025,0,0,0
uttar pradesh,gorakhpur,March 2025,13,36,11
uttar pradesh,hamirpur,March 2025,0,0,0
uttar pradesh,hapur,March 2025,0,0,0
uttar pradesh,hardoi,March 2025,0,0,0
uttar pradesh,hathras,March 2025,0,0,0
uttar pradesh,jalaun,March 2025,0,0,0
uttar pradesh,jaunpur,March 2025,70,213,51
uttar pradesh,jhansi,March 2025,0,0,0
uttar pradesh,kannauj,March 2025,0,0,0
uttar pradesh,kanpur dehat,March 2025,0,0,0
uttar pradesh,kanpur nagar,March 2025,47,138,23
uttar pradesh,kasganj,March 2025,0,0,0
uttar pradesh,kaushambi,March 2025,0,0,0
uttar pradesh,kheri,March 2025,0,0,0
uttar pradesh,kushinagar,March 2025,0,0,0
uttar pradesh,lalitpur,March 2025,0,0,0
uttar pradesh,lucknow,March 2025,23,102,17
uttar pradesh,mahoba,March 2025,0,0,0
uttar pradesh,mahrajganj,March 2025,54,181,47
uttar pradesh,mainpuri,March 2025,0,0,0
uttar pradesh,mathura,March 2025,39,40,42
uttar pradesh,mau,March 2025,0,0,0
uttar pradesh,meerut,March 2025,0,0,0
uttar pradesh,mirzapur,March 2025,0,0,0
uttar pradesh,moradabad,March 2025,0,0,0
uttar pradesh,muzaffarnagar,March 2025,0,0,0
uttar pradesh,pilibhit,March 2025,0,0,0
uttar pradesh,pratapgarh,March 2025,0,0,0
uttar pradesh,prayagraj,March 2025,0,0,0
uttar pradesh,rae bareli,March 2025,0,0,0
uttar pradesh,rampur,March 2025,0,0,0
uttar pradesh,saharanpur,March 2025,91,152,10
uttar pradesh,sambhal,March 2025,0,0,0
uttar pradesh,sant kabir nagar,March 2025,0,0,0
uttar pradesh,shahjahanpur,March 2025,0,0,0
uttar pradesh,shamli,March 2025,0,0,0
uttar pradesh,shrawasti,March 2025,0,0,0
uttar pradesh,siddharthnagar,March 2025,0,0,0
uttar pradesh,sitapur,March 2025,0,0,0
uttar pradesh,sonbhadra,March 2025,0,0,0
uttar pradesh,sultanpur,March 2025,0,0,0
uttar pradesh,unnao,March 2025,34,136,33
uttar pradesh,varanasi,March 2025,0,0,0
uttarakhand,almora,March 2025,0,0,0
uttarakhand,bageshwar,March 2025,0,0,0
uttarakhand,chamoli,March 2025,0,0,0
uttarakhand,champawat,March 2025,0,0,0
uttarakhand,dehradun,March 2025,123,43,10
uttarakhand,haridwar,March 2025,17,15,28
uttarakhand,nainital,March 2025,46,18,11
uttarakhand,pauri garhwal,March 2025,0,0,0
uttarakhand,pithoragarh,March 2025,0,0,0
uttarakhand,rudraprayag,March 2025,0,0,0
uttarakhand,tehri garhwal,March 2025,0,0,0
uttarakhand,udham singh nagar,March 2025,0,0,0
uttarakhand,uttarkashi,March 2025,0,0,0
west bengal,alipurduar,March 2025,0,0,0
west bengal,bankura,March 2025,0,0,0
west bengal,birbhum,March 2025,0,0,0
west bengal,cooch behar,March 2025,0,0,0
west bengal,dakshin dinajpur,March 2025,0,0,0
west bengal,darjeeling,March 2025,0,0,0
west bengal,hooghly,March 2025,0,0,0
west bengal,howrah,March 2025,0,0,0
west bengal,jalpaiguri,March 2025,0,0,0
west bengal,jhargram,March 2025,0,0,0
west bengal,kalimpong,March 2025,0,0,0
west bengal,kolkata,March 2025,0,0,0
west bengal,malda,March 2025,0,0,0
west bengal,murshidabad,March 2025,0,0,0
west bengal,nadia,March 2025,0,0,0
west bengal,north parganas,March 2025,0,0,0
west bengal,paschim bardhaman,March 2025,0,0,0
west bengal,paschim medinipur,March 2025,0,0,0
west bengal,purba bardhaman,March 2025,0,0,0
west bengal,purba medinipur,March 2025,0,0,0
west bengal,purulia,March 2025,0,0,0
west bengal,south parganas,March 2025,0,0,0
west bengal,uttar dinajpur,March 2025,26,18,27
andaman and nicobar islands,nicobars,April 2025,0,0,0
andaman and nicobar islands,north and middle andaman,April 2025,0,0,0
andaman and nicobar islands,south andamans,April 2025,0,0,0
andhra pradesh,alluri sitharama raju,April 2025,0,0,0
andhra pradesh,anakapalli,April 2025,0,0,0
andhra pradesh,ananthapuramu,April 2025,0,0,0
andhra pradesh,annamayya,April 2025,0,0,0
andhra pradesh,bapatla,April 2025,0,0,0
andhra pradesh,chittoor,April 2025,0,0,0
andhra pradesh,dr b r ambedkar konaseema,April 2025,0,0,0
andhra pradesh,east godavari,April 2025,0,0,0
andhra pradesh,eluru,April 2025,0,0,0
andhra pradesh,guntur,April 2025,0,0,0
andhra pradesh,kakinada,April 2025,0,0,0
andhra pradesh,krishna,April 2025,0,0,0
andhra pradesh,kurnool,April 2025,0,0,0
andhra pradesh,nandyal,April 2025,0,0,0
andhra pradesh,ntr,April 2025,0,0,0
andhra pradesh,palnadu,April 2025,0,0,0
andhra pradesh,parvathipuram manyam,April 2025,0,0,0
andhra pradesh,prakasam,April 2025,0,0,0
andhra pradesh,sri potti sriramulu nellore,April 2025,0,0,0
andhra pradesh,sri sathya sai,April 2025,0,0,0
andhra pradesh,srikakulam,April 2025,0,0,0
andhra pradesh,tirupati,April 2025,0,0,0
andhra pradesh,visakhapatnam,April 2025,0,0,0
andhra pradesh,vizianagaram,April 2025,0,0,0
andhra pradesh,west godavari,April 2025,0,0,0
andhra pradesh,y s r kadapa,April 2025,0,0,0
arunachal pradesh,anjaw,April 2025,0,0,0
arunachal pradesh,bichom,April 2025,0,0,0
arunachal pradesh,changlang,April 2025,0,0,0
arunachal pradesh,dibang valley,April 2025,0,0,0
arunachal pradesh,east kameng,April 2025,0,0,0
arunachal pradesh,east siang,April 2025,0,0,0
arunachal pradesh,kamle,April 2025,0,0,0
arunachal pradesh,keyi panyor,April 2025,0,0,0
arunachal pradesh,kra daadi,April 2025,0,0,0
arunachal pradesh,kurung kumey,April 2025,0,0,0
arunachal pradesh,leparada,April 2025,0,0,0
arunachal pradesh,lohit,April 2025,0,0,0
arunachal pradesh,longding,April 2025,0,0,0
arunachal pradesh,lower dibang valley,April 2025,0,0,0
arunachal pradesh,lower siang,April 2025,0,0,0
arunachal pradesh,lower subansiri,April 2025,0,0,0
arunachal pradesh,namsai,April 2025,0,0,0
arunachal pradesh,pakke kessang,April 2025,0,0,0
arunachal pradesh,papum pare,April 2025,0,0,0
arunachal pradesh,shi yomi,April 2025,0,0,0
arunachal pradesh,siang,April 2025,0,0,0
arunachal pradesh,tawang,April 2025,0,0,0
arunachal pradesh,tirap,April 2025,0,0,0
arunachal pradesh,upper siang,April 2025,0,0,0
arunachal pradesh,upper subansiri,April 2025,0,0,0
arunachal pradesh,west kameng,April 2025,0,0,0
arunachal pradesh,west siang,April 2025,0,0,0
assam,bajali,April 2025,0,0,0
assam,baksa,April 2025,408,483,187
assam,barpeta,April 2025,138,54,23
assam,biswanath,April 2025,104,114,32
assam,bongaigaon,April 2025,221,87,61
assam,cachar,April 2025,988,461,299
assam,charaideo,April 2025,91,50,164
assam,chirang,April 2025,189,199,179
assam,darrang,April 2025,654,340,270
assam,dhemaji,April 2025,179,176,52
assam,dhubri,April 2025,998,654,80
assam,dibrugarh,April 2025,179,149,186
assam,dima hasao,April 2025,0,0,0
assam,goalpara,April 2025,587,294,283
assam,golaghat,April 2025,568,501,144
assam,hailakandi,April 2025,242,143,78
assam,hojai,April 2025,763,253,100
assam,jorhat,April 2025,210,156,154
assam,kamrup,April 2025,741,404,179
assam,kamrup metro,April 2025,276,396,213
assam,karbi anglong,April 2025,543,1030,323
assam,kokrajhar,April 2025,301,238,25
assam,lakhimpur,April 2025,400,221,93
assam,majuli,April 2025,0,0,0
assam,marigaon,April 2025,540,457,96
assam,nagaon,April 2025,504,236,36
assam,nalbari,April 2025,55,49,77
assam,sivasagar,April 2025,0,0,0
assam,sonitpur,April 2025,138,169,65
assam,south salmara mancachar,April 2025,176,102,30
assam,sribhumi,April 2025,0,0,0
assam,tamulpur,April 2025,0,0,0
assam,tinsukia,April 2025,339,391,261
assam,udalguri,April 2025,447,364,319
assam,west karbi anglong,April 2025,94,344,45
bihar,araria,April 2025,0,0,0
bihar,arwal,April 2025,0,0,0
bihar,aurangabad,April 2025,0,0,0
bihar,banka,April 2025,0,0,0
bihar,begusarai,April 2025,0,0,0
bihar,bhagalpur,April 2025,678,534,26
bihar,bhojpur,April 2025,0,0,0
bihar,buxar,April 2025,0,0,0
bihar,darbhanga,April 2025,0,0,0
bihar,gaya,April 2025,437,1371,54
bihar,gopalganj,April 2025,0,0,0
bihar,jamui,April 2025,1015,647,30
bihar,jehanabad,April 2025,78,292,48
bihar,kaimur bhabua,April 2025,146,199,12
bihar,katihar,April 2025,0,0,0
bihar,khagaria,April 2025,0,0,0
bihar,kishanganj,April 2025,0,0,0
bihar,lakhisarai,April 2025,0,0,0
bihar,madhepura,April 2025,0,0,0
bihar,madhubani,April 2025,388,485,60
bihar,munger,April 2025,191,278,22
bihar,muzaffarpur,April 2025,1159,865,65
bihar,nalanda,April 2025,0,0,0
bihar,nawada,April 2025,0,0,0
bihar,pashchim champaran,April 2025,0,0,0
bihar,patna,April 2025,723,2303,373
bihar,purbi champaran,April 2025,0,0,0
bihar,purnia,April 2025,517,276,21
bihar,rohtas,April 2025,0,0,0
bihar,saharsa,April 2025,0,0,0
bihar,samastipur,April 2025,0,0,0
bihar,saran,April 2025,143,174,10
bihar,sheikhpura,April 2025,0,0,0
bihar,sheohar,April 2025,0,0,0
bihar,sitamarhi,April 2025,2452,1625,487
bihar,siwan,April 2025,0,0,0
bihar,supaul,April 2025,0,0,0
bihar,vaishali,April 2025,270,217,10
chandigarh,chandigarh,April 2025,86,21,10
chhattisgarh,balod,April 2025,0,0,0
chhattisgarh,balodabazar bhatapara,April 2025,0,0,0
chhattisgarh,balrampur ramanujganj,April 2025,0,0,0
chhattisgarh,bastar,April 2025,0,0,0
chhattisgarh,bemetara,April 2025,0,0,0
chhattisgarh,bijapur,April 2025,397,135,126
chhattisgarh,bilaspur,April 2025,0,0,0
chhattisgarh,dakshin bastar dantewada,April 2025,0,0,0
chhattisgarh,dhamtari,April 2025,0,0,0
chhattisgarh,durg,April 2025,336,38,10
chhattisgarh,gariyaband,April 2025,0,0,0
chhattisgarh,gaurela pendra marwahi,April 2025,0,0,0
chhattisgarh,janjgir champa,April 2025,0,0,0
chhattisgarh,jashpur,April 2025,0,0,0
chhattisgarh,kabeerdham,April 2025,0,0,0
chhattisgarh,khairagarh chhuikhadan gandai,April 2025,0,0,0
chhattisgarh,kondagaon,April 2025,0,0,0
chhattisgarh,korba,April 2025,0,0,0
chhattisgarh,korea,April 2025,0,0,0
chhattisgarh,mahasamund,April 2025,0,0,0
chhattisgarh,manendragarh chirmiri bharatpur m c b,April 2025,0,0,0
chhattisgarh,mohla manpur ambagarh chouki,April 2025,0,0,0
chhattisgarh,mungeli,April 2025,0,0,0
chhattisgarh,narayanpur,April 2025,0,0,0
chhattisgarh,raigarh,April 2025,0,0,0
chhattisgarh,raipur,April 2025,299,12,11
chhattisgarh,rajnandgaon,April 2025,0,0,0
chhattisgarh,sakti,April 2025,0,0,0
chhattisgarh,sarangarh bilaigarh,April 2025,0,0,0
chhattisgarh,sukma,April 2025,267,69,45
chhattisgarh,surajpur,April 2025,0,0,0
chhattisgarh,surguja,April 2025,0,0,0
chhattisgarh,uttar bastar kanker,April 2025,0,0,0
delhi,central,April 2025,0,0,0
delhi,east,April 2025,0,0,0
delhi,new delhi,April 2025,0,0,0
delhi,north,April 2025,0,0,0
delhi,north east,April 2025,0,0,0
delhi,north west,April 2025,0,0,0
delhi,shahdara,April 2025,208,98,13
delhi,south,April 2025,0,0,0
delhi,south east,April 2025,0,0,0
delhi,south west,April 2025,0,0,0
delhi,west,April 2025,0,0,0
goa,north goa,April 2025,0,0,0
goa,south goa,April 2025,0,0,0
gujarat,ahmedabad,April 2025,77,26,19
gujarat,amreli,April 2025,174,21,43
gujarat,anand,April 2025,136,30,75
gujarat,arvalli,April 2025,144,32,30
gujarat,banas kantha,April 2025,1685,1358,1001
gujarat,bharuch,April 2025,138,50,23
gujarat,bhavnagar,April 2025,567,36,25
gujarat,botad,April 2025,291,21,20
gujarat,chhotaudepur,April 2025,242,121,119
gujarat,dahod,April 2025,855,782,434
gujarat,dangs,April 2025,0,0,0
gujarat,devbhumi dwarka,April 2025,186,44,54
gujarat,gandhinagar,April 2025,495,138,156
gujarat,gir somnath,April 2025,1262,265,179
gujarat,jamnagar,April 2025,240,43,33
gujarat,junagadh,April 2025,250,27,12
gujarat,kachchh,April 2025,587,242,78
gujarat,kheda,April 2025,425,80,150
gujarat,mahesana,April 2025,433,55,65
gujarat,mahisagar,April 2025,110,12,16
gujarat,morbi,April 2025,818,178,175
gujarat,narmada,April 2025,0,0,0
gujarat,navsari,April 2025,133,10,33
gujarat,panch mahals,April 2025,0,0,0
gujarat,patan,April 2025,800,173,225
gujarat,porbandar,April 2025,267,38,44
gujarat,rajkot,April 2025,1398,338,231
gujarat,sabar kantha,April 2025,0,0,0
gujarat,surat,April 2025,2932,976,280
gujarat,surendranagar,April 2025,0,0,0
gujarat,tapi,April 2025,68,12,13
gujarat,vadodara,April 2025,788,216,180
gujarat,valsad,April 2025,618,186,100
gujarat,vav tharad,April 2025,0,0,0
haryana,ambala,April 2025,0,0,0
haryana,bhiwani,April 2025,0,0,0
haryana,charkhi dadri,April 2025,0,0,0
haryana,faridabad,April 2025,1291,290,25
haryana,fatehabad,April 2025,0,0,0
haryana,gurugram,April 2025,0,0,0
haryana,hisar,April 2025,0,0,0
haryana,jhajjar,April 2025,0,0,0
haryana,jind,April 2025,0,0,0
haryana,kaithal,April 2025,0,0,0
haryana,karnal,April 2025,0,0,0
haryana,kurukshetra,April 2025,0,0,0
haryana,mahendragarh,April 2025,0,0,0
haryana,nuh,April 2025,0,0,0
haryana,palwal,April 2025,0,0,0
haryana,panchkula,April 2025,0,0,0
haryana,panipat,April 2025,0,0,0
haryana,rewari,April 2025,0,0,0
haryana,rohtak,April 2025,0,0,0
haryana,sirsa,April 2025,0,0,0
haryana,sonipat,April 2025,0,0,0
haryana,yamunanagar,April 2025,0,0,0
himachal pradesh,bilaspur,April 2025,0,0,0
himachal pradesh,chamba,April 2025,0,0,0
himachal pradesh,hamirpur,April 2025,0,0,0
himachal pradesh,kangra,April 2025,0,0,0
himachal pradesh,kinnaur,April 2025,0,0,0
himachal pradesh,kullu,April 2025,0,0,0
himachal pradesh,lahaul and spiti,April 2025,0,0,0
himachal pradesh,mandi,April 2025,0,0,0
himachal pradesh,shimla,April 2025,0,0,0
himachal pradesh,sirmaur,April 2025,0,0,0
himachal pradesh,solan,April 2025,0,0,0
himachal pradesh,una,April 2025,0,0,0
jammu and kashmir,anantnag,April 2025,0,0,0
jammu and kashmir,bandipora,April 2025,0,0,0
jammu and kashmir,baramulla,April 2025,0,0,0
jammu and kashmir,budgam,April 2025,0,0,0
jammu and kashmir,doda,April 2025,0,0,0
jammu and kashmir,ganderbal,April 2025,0,0,0
jammu and kashmir,jammu,April 2025,0,0,0
jammu and kashmir,kathua,April 2025,0,0,0
jammu and kashmir,kishtwar,April 2025,0,0,0
jammu and kashmir,kulgam,April 2025,0,0,0
jammu and kashmir,kupwara,April 2025,0,0,0
jammu and kashmir,poonch,April 2025,0,0,0
jammu and kashmir,pulwama,April 2025,0,0,0
jammu and kashmir,rajouri,April 2025,0,0,0
jammu and kashmir,ramban,April 2025,0,0,0
jammu and kashmir,reasi,April 2025,0,0,0
jammu and kashmir,samba,April 2025,0,0,0
jammu and kashmir,shopian,April 2025,0,0,0
jammu and kashmir,srinagar,April 2025,0,0,0
jammu and kashmir,udhampur,April 2025,0,0,0
jharkhand,bokaro,April 2025,0,0,0
jharkhand,chatra,April 2025,0,0,0
jharkhand,deoghar,April 2025,371,342,10
jharkhand,dhanbad,April 2025,0,0,0
jharkhand,dumka,April 2025,34,32,23
jharkhand,east singhbum,April 2025,55,54,11
jharkhand,garhwa,April 2025,0,0,0
jharkhand,giridih,April 2025,0,0,0
jharkhand,godda,April 2025,79,46,11
jharkhand,gumla,April 2025,0,0,0
jharkhand,hazaribagh,April 2025,169,65,14
jharkhand,jamtara,April 2025,0,0,0
jharkhand,khunti,April 2025,0,0,0
jharkhand,koderma,April 2025,0,0,0
jharkhand,latehar,April 2025,0,0,0
jharkhand,lohardaga,April 2025,187,104,17
jharkhand,pakur,April 2025,579,372,11
jharkhand,palamu,April 2025,0,0,0
jharkhand,ramgarh,April 2025,0,0,0
jharkhand,ranchi,April 2025,552,481,87
jharkhand,sahebganj,April 2025,0,0,0
jharkhand,saraikela kharsawan,April 2025,0,0,0
jharkhand,simdega,April 2025,0,0,0
jharkhand,west singhbhum,April 2025,0,0,0
karnataka,bagalkote,April 2025,0,0,0
karnataka,ballari,April 2025,0,0,0
karnataka,belagavi,April 2025,0,0,0
karnataka,bengaluru rural,April 2025,0,0,0
karnataka,bengaluru south,April 2025,0,0,0
karnataka,bengaluru urban,April 2025,0,0,0
karnataka,bidar,April 2025,0,0,0
karnataka,chamarajanagar,April 2025,0,0,0
karnataka,chikkaballapura,April 2025,0,0,0
karnataka,chikkamagaluru,April 2025,0,0,0
karnataka,chitradurga,April 2025,0,0,0
karnataka,dakshina kannada,April 2025,0,0,0
karnataka,davanagere,April 2025,0,0,0
karnataka,dharwad,April 2025,0,0,0
karnataka,gadag,April 2025,0,0,0
karnataka,hassan,April 2025,0,0,0
karnataka,haveri,April 2025,0,0,0
karnataka,kalaburagi,April 2025,560,31,17
karnataka,kodagu,April 2025,0,0,0
karnataka,kolar,April 2025,0,0,0
karnataka,koppal,April 2025,0,0,0
karnataka,mandya,April 2025,0,0,0
karnataka,mysuru,April 2025,456,19,10
karnataka,raichur,April 2025,0,0,0
karnataka,shivamogga,April 2025,0,0,0
karnataka,tumakuru,April 2025,0,0,0
karnataka,udupi,April 2025,0,0,0
karnataka,uttara kannada,April 2025,0,0,0
karnataka,vijayanagara,April 2025,0,0,0
karnataka,vijayapura,April 2025,0,0,0
karnataka,yadgir,April 2025,536,89,21
kerala,alappuzha,April 2025,0,0,0
kerala,ernakulam,April 2025,0,0,0
kerala,idukki,April 2025,0,0,0
kerala,kannur,April 2025,0,0,0
kerala,kasaragod,April 2025,0,0,0
kerala,kollam,April 2025,0,0,0
kerala,kottayam,April 2025,0,0,0
kerala,kozhikode,April 2025,0,0,0
kerala,malappuram,April 2025,0,0,0
kerala,palakkad,April 2025,0,0,0
kerala,pathanamthitta,April 2025,0,0,0
kerala,thiruvananthapuram,April 2025,0,0,0
kerala,thrissur,April 2025,0,0,0
kerala,wayanad,April 2025,0,0,0
ladakh,kargil,April 2025,0,0,0
ladakh,leh ladakh,April 2025,0,0,0
lakshadweep,lakshadweep district,April 2025,0,0,0
madhya pradesh,agar malwa,April 2025,0,0,0
madhya pradesh,alirajpur,April 2025,134,105,15
madhya pradesh,anuppur,April 2025,0,0,0
madhya pradesh,ashoknagar,April 2025,342,139,50
madhya pradesh,balaghat,April 2025,0,0,0
madhya pradesh,barwani,April 2025,497,313,10
madhya pradesh,betul,April 2025,193,20,10
madhya pradesh,bhind,April 2025,732,228,91
madhya pradesh,bhopal,April 2025,316,47,20
madhya pradesh,burhanpur,April 2025,547,155,100
madhya pradesh,chhatarpur,April 2025,555,255,40
madhya pradesh,chhindwara,April 2025,0,0,0
madhya pradesh,damoh,April 2025,0,0,0
madhya pradesh,datia,April 2025,237,55,10
madhya pradesh,dewas,April 2025,427,65,10
madhya pradesh,dhar,April 2025,396,116,107
madhya pradesh,dindori,April 2025,0,0,0
madhya pradesh,guna,April 2025,633,120,31
madhya pradesh,gwalior,April 2025,855,370,113
madhya pradesh,harda,April 2025,0,0,0
madhya pradesh,indore,April 2025,830,205,48
madhya pradesh,jabalpur,April 2025,125,23,11
madhya pradesh,jhabua,April 2025,466,372,48
madhya pradesh,katni,April 2025,353,40,20
madhya pradesh,khandwa east nimar,April 2025,0,0,0
madhya pradesh,khargone west nimar,April 2025,0,0,0
madhya pradesh,maihar,April 2025,0,0,0
madhya pradesh,mandla,April 2025,0,0,0
madhya pradesh,mandsaur,April 2025,0,0,0
madhya pradesh,mauganj,April 2025,0,0,0
madhya pradesh,morena,April 2025,1027,459,82
madhya pradesh,narmadapuram,April 2025,0,0,0
madhya pradesh,narsimhapur,April 2025,0,0,0
madhya pradesh,neemuch,April 2025,0,0,0
madhya pradesh,niwari,April 2025,0,0,0
madhya pradesh,pandhurna,April 2025,0,0,0
madhya pradesh,panna,April 2025,107,33,19
madhya pradesh,raisen,April 2025,410,83,22
madhya pradesh,rajgarh,April 2025,0,0,0
madhya pradesh,ratlam,April 2025,0,0,0
madhya pradesh,rewa,April 2025,0,0,0
madhya pradesh,sagar,April 2025,183,26,12
madhya pradesh,satna,April 2025,368,55,14
madhya pradesh,sehore,April 2025,0,0,0
madhya pradesh,seoni,April 2025,0,0,0
madhya pradesh,shahdol,April 2025,0,0,0
madhya pradesh,shajapur,April 2025,0,0,0
madhya pradesh,sheopur,April 2025,209,163,24
madhya pradesh,shivpuri,April 2025,499,259,111
madhya pradesh,sidhi,April 2025,0,0,0
