state_norm,district,month,bio_age_5_17,bio_age_17_
telangana,nirmal,March 2025,270,435
telangana,nizamabad,March 2025,5437,6172
telangana,peddapalli,March 2025,147,495
telangana,rajanna sircilla,March 2025,302,440
telangana,ranga reddy,March 2025,71,282
telangana,sangareddy,March 2025,905,938
telangana,siddipet,March 2025,303,420
telangana,suryapet,March 2025,673,1407
telangana,vikarabad,March 2025,546,548
telangana,wanaparthy,March 2025,378,743
telangana,warangal,March 2025,4294,4369
telangana,yadadri bhuvanagiri,March 2025,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,March 2025,0,0
the dadra and nagar haveli and daman and diu,daman,March 2025,0,0
the dadra and nagar haveli and daman and diu,diu,March 2025,0,0
tripura,dhalai,March 2025,4883,2795
tripura,gomati,March 2025,2597,579
tripura,khowai,March 2025,1656,412
tripura,north tripura,March 2025,5036,4245
tripura,sepahijala,March 2025,2920,1028
tripura,south tripura,March 2025,5021,7128
tripura,unakoti,March 2025,3288,565
tripura,west tripura,March 2025,8314,11372
uttar pradesh,agra,March 2025,15175,9350
uttar pradesh,aligarh,March 2025,17052,5512
uttar pradesh,ambedkar nagar,March 2025,4518,4307
uttar pradesh,amethi,March 2025,6068,4560
uttar pradesh,amroha,March 2025,6576,2622
uttar pradesh,auraiya,March 2025,5596,2005
uttar pradesh,ayodhya,March 2025,201,225
uttar pradesh,azamgarh,March 2025,9520,8706
uttar pradesh,baghpat,March 2025,5917,2117
uttar pradesh,bahraich,March 2025,19150,8314
uttar pradesh,ballia,March 2025,6687,6450
uttar pradesh,balrampur,March 2025,9329,3750
uttar pradesh,banda,March 2025,9193,5651
uttar pradesh,bara banki,March 2025,13872,6015
uttar pradesh,bareilly,March 2025,20480,6992
uttar pradesh,basti,March 2025,6664,4721
uttar pradesh,bhadohi,March 2025,422,470
uttar pradesh,bijnor,March 2025,15994,7059
uttar pradesh,budaun,March 2025,8868,3283
uttar pradesh,bulandshahr,March 2025,15326,4600
uttar pradesh,chandauli,March 2025,9352,3593
uttar pradesh,chitrakoot,March 2025,5216,2356
uttar pradesh,deoria,March 2025,7968,6619
uttar pradesh,etah,March 2025,6567,2532
uttar pradesh,etawah,March 2025,5882,2986
uttar pradesh,farrukhabad,March 2025,4804,1844
uttar pradesh,fatehpur,March 2025,7881,6783
uttar pradesh,firozabad,March 2025,8402,3036
uttar pradesh,gautam buddha nagar,March 2025,6854,4672
uttar pradesh,ghaziabad,March 2025,12856,9597
uttar pradesh,ghazipur,March 2025,10215,6490
uttar pradesh,gonda,March 2025,15768,6152
uttar pradesh,gorakhpur,March 2025,8891,12567
uttar pradesh,hamirpur,March 2025,4076,2427
uttar pradesh,hapur,March 2025,4968,1618
uttar pradesh,hardoi,March 2025,19747,6420
uttar pradesh,hathras,March 2025,8153,2125
uttar pradesh,jalaun,March 2025,6876,3593
uttar pradesh,jaunpur,March 2025,11173,8584
uttar pradesh,jhansi,March 2025,7879,4859
uttar pradesh,kannauj,March 2025,5073,2306
uttar pradesh,kanpur dehat,March 2025,6381,2358
uttar pradesh,kanpur nagar,March 2025,9586,8989
uttar pradesh,kasganj,March 2025,5037,2259
uttar pradesh,kaushambi,March 2025,8156,2174
uttar pradesh,kheri,March 2025,19945,6925
uttar pradesh,kushinagar,March 2025,8077,7631
uttar pradesh,lalitpur,March 2025,3811,3785
uttar pradesh,lucknow,March 2025,13425,10231
uttar pradesh,mahoba,March 2025,3781,1770
uttar pradesh,mahrajganj,March 2025,5914,5062
uttar pradesh,mainpuri,March 2025,3971,2801
uttar pradesh,mathura,March 2025,9952,4171
uttar pradesh,mau,March 2025,7060,4125
uttar pradesh,meerut,March 2025,17856,6926
uttar pradesh,mirzapur,March 2025,9012,4430
uttar pradesh,moradabad,March 2025,13376,6120
uttar pradesh,muzaffarnagar,March 2025,16292,5670
uttar pradesh,pilibhit,March 2025,11998,5632
uttar pradesh,pratapgarh,March 2025,7907,8148
uttar pradesh,prayagraj,March 2025,851,1068
uttar pradesh,rae bareli,March 2025,11031,5260
uttar pradesh,rampur,March 2025,12017,3938
uttar pradesh,saharanpur,March 2025,14541,8274
uttar pradesh,sambhal,March 2025,8038,2213
uttar pradesh,sant kabir nagar,March 2025,4902,4748
uttar pradesh,shahjahanpur,March 2025,17984,4776
uttar pradesh,shamli,March 2025,8476,2838
uttar pradesh,shrawasti,March 2025,4999,3310
uttar pradesh,siddharthnagar,March 2025,8772,4202
uttar pradesh,sitapur,March 2025,28190,8685
uttar pradesh,sonbhadra,March 2025,13274,5911
uttar pradesh,sultanpur,March 2025,7108,4601
uttar pradesh,unnao,March 2025,12044,5765
uttar pradesh,varanasi,March 2025,9546,8002
uttarakhand,almora,March 2025,1410,1627
uttarakhand,bageshwar,March 2025,651,1871
uttarakhand,chamoli,March 2025,1167,2357
uttarakhand,champawat,March 2025,793,1585
uttarakhand,dehradun,March 2025,4603,6951
uttarakhand,haridwar,March 2025,3420,4653
uttarakhand,nainital,March 2025,2496,3088
uttarakhand,pauri garhwal,March 2025,1213,1926
uttarakhand,pithoragarh,March 2025,1083,1920
uttarakhand,rudraprayag,March 2025,770,1484
uttarakhand,tehri garhwal,March 2025,1870,2680
uttarakhand,udham singh nagar,March 2025,4444,4887
uttarakhand,uttarkashi,March 2025,764,1581
west bengal,alipurduar,March 2025,390,584
west bengal,bankura,March 2025,5474,6134
west bengal,birbhum,March 2025,4894,6872
west bengal,cooch behar,March 2025,2097,3132
west bengal,dakshin dinajpur,March 2025,1775,2540
west bengal,darjeeling,March 2025,1632,3600
west bengal,hooghly,March 2025,7013,10405
west bengal,howrah,March 2025,4193,7513
west bengal,jalpaiguri,March 2025,3347,5581
west bengal,jhargram,March 2025,87,235
west bengal,kalimpong,March 2025,24,17
west bengal,kolkata,March 2025,2706,7920
west bengal,malda,March 2025,4295,7225
west bengal,murshidabad,March 2025,8679,14109
west bengal,nadia,March 2025,5652,9904
west bengal,north parganas,March 2025,9230,15858
west bengal,paschim bardhaman,March 2025,346,929
west bengal,paschim medinipur,March 2025,5732,7923
west bengal,purba bardhaman,March 2025,473,998
west bengal,purba medinipur,March 2025,6008,7608
west bengal,purulia,March 2025,2939,5643
west bengal,south parganas,March 2025,10279,14183
west bengal,uttar dinajpur,March 2025,3111,5665
andaman and nicobar islands,nicobars,April 2025,151,117
andaman and nicobar islands,north and middle andaman,April 2025,623,348
andaman and nicobar islands,south andamans,April 2025,839,482
andhra pradesh,alluri sitharama raju,April 2025,877,1092
andhra pradesh,anakapalli,April 2025,598,342
andhra pradesh,ananthapuramu,April 2025,37667,4007
andhra pradesh,annamayya,April 2025,760,371
andhra pradesh,bapatla,April 2025,220,165
andhra pradesh,chittoor,April 2025,35284,10206
andhra pradesh,dr b r ambedkar konaseema,April 2025,321,247
andhra pradesh,east godavari,April 2025,39510,11585
andhra pradesh,eluru,April 2025,402,462
andhra pradesh,guntur,April 2025,40190,11344
andhra pradesh,kakinada,April 2025,710,613
andhra pradesh,krishna,April 2025,29038,9999
andhra pradesh,kurnool,April 2025,56618,11320
andhra pradesh,nandyal,April 2025,658,411
andhra pradesh,ntr,April 2025,0,0
andhra pradesh,palnadu,April 2025,606,398
andhra pradesh,parvathipuram manyam,April 2025,840,655
andhra pradesh,prakasam,April 2025,28635,7906
andhra pradesh,sri potti sriramulu nellore,April 2025,519,369
andhra pradesh,sri sathya sai,April 2025,690,395
andhra pradesh,srikakulam,April 2025,29521,7659
andhra pradesh,tirupati,April 2025,560,571
andhra pradesh,visakhapatnam,April 2025,44075,14418
andhra pradesh,vizianagaram,April 2025,21930,6001
andhra pradesh,west godavari,April 2025,26832,9379
andhra pradesh,y s r kadapa,April 2025,0,0
arunachal pradesh,anjaw,April 2025,68,53
arunachal pradesh,bichom,April 2025,0,0
arunachal pradesh,changlang,April 2025,490,258
arunachal pradesh,dibang valley,April 2025,11,11
arunachal pradesh,east kameng,April 2025,333,168
arunachal pradesh,east siang,April 2025,191,112
arunachal pradesh,kamle,April 2025,0,0
arunachal pradesh,keyi panyor,April 2025,0,0
arunachal pradesh,kra daadi,April 2025,127,80
arunachal pradesh,kurung kumey,April 2025,107,467
arunachal pradesh,leparada,April 2025,0,0
arunachal pradesh,lohit,April 2025,177,306
arunachal pradesh,longding,April 2025,277,126
arunachal pradesh,lower dibang valley,April 2025,111,67
arunachal pradesh,lower siang,April 2025,0,0
arunachal pradesh,lower subansiri,April 2025,169,178
arunachal pradesh,namsai,April 2025,327,351
arunachal pradesh,pakke kessang,April 2025,0,0
arunachal pradesh,papum pare,April 2025,458,618
arunachal pradesh,shi yomi,April 2025,17,15
arunachal pradesh,siang,April 2025,107,49
arunachal pradesh,tawang,April 2025,153,118
arunachal pradesh,tirap,April 2025,107,49
arunachal pradesh,upper siang,April 2025,112,67
arunachal pradesh,upper subansiri,April 2025,336,230
arunachal pradesh,west kameng,April 2025,330,637
arunachal pradesh,west siang,April 2025,250,157
assam,bajali,April 2025,0,0
assam,baksa,April 2025,2598,474
assam,barpeta,April 2025,9902,2067
assam,biswanath,April 2025,1463,323
assam,bongaigaon,April 2025,4512,1135
assam,cachar,April 2025,9483,2866
assam,charaideo,April 2025,385,166
assam,chirang,April 2025,2597,633
assam,darrang,April 2025,3709,1180
assam,dhemaji,April 2025,1532,642
assam,dhubri,April 2025,9246,1767
assam,dibrugarh,April 2025,2860,2275
assam,dima hasao,April 2025,0,0
assam,goalpara,April 2025,2740,746
assam,golaghat,April 2025,1210,763
assam,hailakandi,April 2025,1165,482
assam,hojai,April 2025,2871,1358
assam,jorhat,April 2025,1052,436
assam,kamrup,April 2025,8005,1226
assam,kamrup metro,April 2025,2881,1492
assam,karbi anglong,April 2025,2984,1071
assam,kokrajhar,April 2025,4750,1068
assam,lakhimpur,April 2025,3081,896
assam,majuli,April 2025,461,75
assam,marigaon,April 2025,4983,1237
assam,nagaon,April 2025,8183,5530
assam,nalbari,April 2025,1452,301
assam,sivasagar,April 2025,0,0
assam,sonitpur,April 2025,3255,1068
assam,south salmara mancachar,April 2025,360,161
assam,sribhumi,April 2025,0,0
assam,tamulpur,April 2025,0,0
assam,tinsukia,April 2025,1387,723
assam,udalguri,April 2025,2535,738
assam,west karbi anglong,April 2025,162,188
bihar,araria,April 2025,17275,12820
bihar,arwal,April 2025,2372,2688
bihar,aurangabad,April 2025,7654,6726
bihar,banka,April 2025,11199,7130
bihar,begusarai,April 2025,14813,11846
bihar,bhagalpur,April 2025,14317,10270
bihar,bhojpur,April 2025,6166,8088
bihar,buxar,April 2025,4215,4119
bihar,darbhanga,April 2025,18424,16329
bihar,gaya,April 2025,17648,14616
bihar,gopalganj,April 2025,8655,7342
bihar,jamui,April 2025,7373,4803
bihar,jehanabad,April 2025,2739,2931
bihar,kaimur bhabua,April 2025,5973,4993
bihar,katihar,April 2025,20160,16110
bihar,khagaria,April 2025,7712,6367
bihar,kishanganj,April 2025,9326,8916
bihar,lakhisarai,April 2025,4012,3848
bihar,madhepura,April 2025,11307,10247
bihar,madhubani,April 2025,21330,19418
bihar,munger,April 2025,3807,3746
bihar,muzaffarpur,April 2025,18807,16225
bihar,nalanda,April 2025,9408,9234
bihar,nawada,April 2025,6580,6134
bihar,pashchim champaran,April 2025,11,30
bihar,patna,April 2025,17785,15295
bihar,purbi champaran,April 2025,0,0
bihar,purnia,April 2025,19935,17607
bihar,rohtas,April 2025,8429,7584
bihar,saharsa,April 2025,8078,11399
bihar,samastipur,April 2025,21204,16623
bihar,saran,April 2025,9485,10504
bihar,sheikhpura,April 2025,2622,3054
bihar,sheohar,April 2025,2342,2979
bihar,sitamarhi,April 2025,14036,13191
bihar,siwan,April 2025,8163,8502
bihar,supaul,April 2025,9887,10713
bihar,vaishali,April 2025,14309,14410
chandigarh,chandigarh,April 2025,4587,3334
chhattisgarh,balod,April 2025,1467,5641
chhattisgarh,balodabazar bhatapara,April 2025,0,0
chhattisgarh,balrampur ramanujganj,April 2025,0,0
chhattisgarh,bastar,April 2025,1359,7487
chhattisgarh,bemetara,April 2025,1392,7909
chhattisgarh,bijapur,April 2025,1550,1985
chhattisgarh,bilaspur,April 2025,3452,20010
chhattisgarh,dakshin bastar dantewada,April 2025,539,1337
chhattisgarh,dhamtari,April 2025,1473,9230
chhattisgarh,durg,April 2025,3606,15585
chhattisgarh,gariyaband,April 2025,749,5973
chhattisgarh,gaurela pendra marwahi,April 2025,51,423
chhattisgarh,janjgir champa,April 2025,3329,20749
chhattisgarh,jashpur,April 2025,1311,6376
chhattisgarh,kabeerdham,April 2025,574,2285
chhattisgarh,khairagarh chhuikhadan gandai,April 2025,0,0
chhattisgarh,kondagaon,April 2025,541,3788
chhattisgarh,korba,April 2025,3449,9118
chhattisgarh,korea,April 2025,0,0
chhattisgarh,mahasamund,April 2025,1532,12826
chhattisgarh,manendragarh chirmiri bharatpur m c b,April 2025,0,0
chhattisgarh,mohla manpur ambagarh chouki,April 2025,120,777
chhattisgarh,mungeli,April 2025,1460,7647
chhattisgarh,narayanpur,April 2025,638,2468
chhattisgarh,raigarh,April 2025,2771,13806
chhattisgarh,raipur,April 2025,3770,15413
chhattisgarh,rajnandgaon,April 2025,2465,13847
chhattisgarh,sakti,April 2025,67,528
chhattisgarh,sarangarh bilaigarh,April 2025,0,0
chhattisgarh,sukma,April 2025,879,1508
chhattisgarh,surajpur,April 2025,1092,7311
chhattisgarh,surguja,April 2025,1534,8880
chhattisgarh,uttar bastar kanker,April 2025,262,2190
delhi,central,April 2025,0,0
delhi,east,April 2025,0,0
delhi,new delhi,April 2025,496,309
delhi,north,April 2025,0,0
delhi,north east,April 2025,587,11899
delhi,north west,April 2025,0,0
delhi,shahdara,April 2025,696,928
delhi,south,April 2025,0,0
delhi,south east,April 2025,0,0
delhi,south west,April 2025,0,0
delhi,west,April 2025,0,0
goa,north goa,April 2025,2536,2680
goa,south goa,April 2025,2257,1839
gujarat,ahmedabad,April 2025,18343,28798
gujarat,amreli,April 2025,3506,3969
gujarat,anand,April 2025,6004,7883
gujarat,arvalli,April 2025,2004,1235
gujarat,banas kantha,April 2025,5649,7714
gujarat,bharuch,April 2025,4252,5159
gujarat,bhavnagar,April 2025,7718,9386
gujarat,botad,April 2025,909,636
gujarat,chhotaudepur,April 2025,2427,2256
gujarat,dahod,April 2025,7920,8011
gujarat,dangs,April 2025,0,0
gujarat,devbhumi dwarka,April 2025,2361,1003
gujarat,gandhinagar,April 2025,3978,5229
gujarat,gir somnath,April 2025,2439,1721
gujarat,jamnagar,April 2025,3999,4706
gujarat,junagadh,April 2025,3163,8036
gujarat,kachchh,April 2025,9160,7044
gujarat,kheda,April 2025,5900,7903
gujarat,mahesana,April 2025,3672,5662
gujarat,mahisagar,April 2025,1745,1517
gujarat,morbi,April 2025,2887,1336
gujarat,narmada,April 2025,1836,3207
gujarat,navsari,April 2025,2813,2655
gujarat,panch mahals,April 2025,0,0
gujarat,patan,April 2025,3491,4618
gujarat,porbandar,April 2025,1716,2165
gujarat,rajkot,April 2025,8682,10776
gujarat,sabar kantha,April 2025,0,0
gujarat,surat,April 2025,17298,20133
gujarat,surendranagar,April 2025,0,0
gujarat,tapi,April 2025,2229,3622
gujarat,vadodara,April 2025,6897,14900
gujarat,valsad,April 2025,4813,5971
gujarat,vav tharad,April 2025,0,0
haryana,ambala,April 2025,4249,6898
haryana,bhiwani,April 2025,4533,7663
haryana,charkhi dadri,April 2025,341,759
haryana,faridabad,April 2025,6769,8256
haryana,fatehabad,April 2025,5328,5328
haryana,gurugram,April 2025,0,0
haryana,hisar,April 2025,6989,8277
haryana,jhajjar,April 2025,2916,4149
haryana,jind,April 2025,4833,7701
haryana,kaithal,April 2025,3915,6610
haryana,karnal,April 2025,4570,9626
haryana,kurukshetra,April 2025,3786,7221
haryana,mahendragarh,April 2025,1964,3058
haryana,nuh,April 2025,0,0
haryana,palwal,April 2025,3238,3004
haryana,panchkula,April 2025,2927,2847
haryana,panipat,April 2025,4142,6815
haryana,rewari,April 2025,2301,2505
haryana,rohtak,April 2025,3730,7672
haryana,sirsa,April 2025,5800,6490
haryana,sonipat,April 2025,4858,7654
haryana,yamunanagar,April 2025,21,82
himachal pradesh,bilaspur,April 2025,1174,1738
himachal pradesh,chamba,April 2025,1806,2724
himachal pradesh,hamirpur,April 2025,1100,1609
himachal pradesh,kangra,April 2025,4415,5920
himachal pradesh,kinnaur,April 2025,287,300
himachal pradesh,kullu,April 2025,1709,1677
himachal pradesh,lahaul and spiti,April 2025,0,0
himachal pradesh,mandi,April 2025,3982,4865
himachal pradesh,shimla,April 2025,2046,3224
himachal pradesh,sirmaur,April 2025,2605,2609
himachal pradesh,solan,April 2025,1911,2610
himachal pradesh,una,April 2025,1577,2153
jammu and kashmir,anantnag,April 2025,2036,2874
jammu and kashmir,bandipora,April 2025,959,1732
jammu and kashmir,baramulla,April 2025,2983,5486
jammu and kashmir,budgam,April 2025,1571,832
jammu and kashmir,doda,April 2025,1753,2224
jammu and kashmir,ganderbal,April 2025,747,1071
jammu and kashmir,jammu,April 2025,3161,7006
jammu and kashmir,kathua,April 2025,1919,2406
jammu and kashmir,kishtwar,April 2025,1440,1223
jammu and kashmir,kulgam,April 2025,1461,1971
jammu and kashmir,kupwara,April 2025,3485,4378
jammu and kashmir,poonch,April 2025,0,0
jammu and kashmir,pulwama,April 2025,1034,1643
jammu and kashmir,rajouri,April 2025,2419,3783
jammu and kashmir,ramban,April 2025,1350,1381
jammu and kashmir,reasi,April 2025,1158,1480
jammu and kashmir,samba,April 2025,575,615
jammu and kashmir,shopian,April 2025,0,0
jammu and kashmir,srinagar,April 2025,1911,4827
jammu and kashmir,udhampur,April 2025,2272,2989
jharkhand,bokaro,April 2025,9457,11093
jharkhand,chatra,April 2025,5480,5540
jharkhand,deoghar,April 2025,6707,5891
jharkhand,dhanbad,April 2025,12152,17659
jharkhand,dumka,April 2025,9051,8197
jharkhand,east singhbum,April 2025,12370,12771
jharkhand,garhwa,April 2025,8222,9769
jharkhand,giridih,April 2025,11780,10036
jharkhand,godda,April 2025,11029,6501
jharkhand,gumla,April 2025,6495,8916
jharkhand,hazaribagh,April 2025,7742,6574
jharkhand,jamtara,April 2025,3727,3566
jharkhand,khunti,April 2025,2733,3899
jharkhand,koderma,April 2025,4304,4313
jharkhand,latehar,April 2025,4583,3178
jharkhand,lohardaga,April 2025,3098,4422
jharkhand,pakur,April 2025,4367,2507
jharkhand,palamu,April 2025,11296,9515
jharkhand,ramgarh,April 2025,3693,2953
jharkhand,ranchi,April 2025,12941,20668
jharkhand,sahebganj,April 2025,7125,4354
jharkhand,saraikela kharsawan,April 2025,6863,7058
jharkhand,simdega,April 2025,4995,7629
jharkhand,west singhbhum,April 2025,13773,11613
karnataka,bagalkote,April 2025,4275,4484
karnataka,ballari,April 2025,2822,1418
karnataka,belagavi,April 2025,5270,3478
karnataka,bengaluru rural,April 2025,0,0
karnataka,bengaluru south,April 2025,0,0
karnataka,bengaluru urban,April 2025,0,0
karnataka,bidar,April 2025,3396,5280
karnataka,chamarajanagar,April 2025,1316,1569
karnataka,chikkaballapura,April 2025,2472,2223
karnataka,chikkamagaluru,April 2025,1146,776
karnataka,chitradurga,April 2025,3342,3500
karnataka,dakshina kannada,April 2025,4599,4969
karnataka,davanagere,April 2025,4980,6223
karnataka,dharwad,April 2025,5194,5962
karnataka,gadag,April 2025,2653,2195
karnataka,hassan,April 2025,2949,2849
karnataka,haveri,April 2025,3692,4642
karnataka,kalaburagi,April 2025,4184,2891
karnataka,kodagu,April 2025,1054,1047
karnataka,kolar,April 2025,3623,3570
karnataka,koppal,April 2025,3215,3006
karnataka,mandya,April 2025,3463,4084
karnataka,mysuru,April 2025,3719,3149
karnataka,raichur,April 2025,4661,6869
karnataka,shivamogga,April 2025,2310,1316
karnataka,tumakuru,April 2025,4950,6885
karnataka,udupi,April 2025,2164,1429
karnataka,uttara kannada,April 2025,2350,2162
karnataka,vijayanagara,April 2025,921,2505
karnataka,vijayapura,April 2025,3058,1987
